Date,Close,Volume,return_1,return_2,return_5,return_10,ma_ratio_5_20,ma_ratio_20_50,volatility_10,volatility_20,rsi_14,macd,bb_position,volume_ratio,oil_return_1,oil_return_5,oil_volatility_10,sp500_return_1,target_return
2010-04-21,6730.1201171875,177913500,0.0023129146826377234,-0.017844811584103004,-0.022326290251774683,-0.011050135625313207,1.0040304383714387,1.0354382139709053,0.009041822708563565,0.006721118378108026,45.37884267631103,66.94302325048375,0.2775784209317666,1.589881187516278,0.010613135189807332,0.011567465927981857,0.014363009544629471,-0.0010189969053922,0.0
2010-04-22,6730.1201171875,0,0.0,0.0023129146826377234,-0.023309559165535454,-0.004342070713145185,0.9988883370106799,1.0343675227208142,0.008821232872283967,0.006721118378108026,39.03744124970672,56.89012976803315,0.2515951753730705,0.0,-0.0003500441116117692,-0.005571716174484376,0.014317323180320083,0.002263879356942944,0.029610137959845018
2010-04-26,6929.39990234375,160053800,0.029610137959845018,0.029610137959845018,0.0056103795316349014,0.02279267574519328,0.9982864823803598,1.0340392953613138,0.012991689951400792,0.009369536504225258,61.21526459686672,64.26257352196171,0.9924154523744118,1.4091300213151718,0.013540372206169549,-0.0039003825287649008,0.014774021545208434,0.0027964661652237766,-0.0024865039846989623
2010-04-27,6912.169921875,143580100,-0.0024865039846989623,0.027050008249121404,0.008722494364464373,0.020249497681432027,0.9987712199641424,1.0332852014080238,0.013064863069413894,0.009334476991891738,59.4264216068675,67.93189627158426,0.8766671662695741,1.252428497552214,-0.012092629616671013,0.018401939458496885,0.015040347023238726,-0.023381945257149872,-0.006394476341122779
2010-04-28,6867.97021484375,166988800,-0.006394476341122779,-0.008865080434919403,0.02284285036956013,-0.0022039246003542345,1.0024579804272922,1.0321700113612577,0.012317062907092238,0.009483683288289352,54.9761253951953,66.50666656840622,0.6907360948631762,1.4244303112145413,0.0044299940338097255,0.0160377424694369,0.015058197651990245,0.006462752419523099,0.0
2010-04-29,6867.97021484375,0,0.0,-0.006394476341122779,0.02048256127022241,-0.0023010285895709304,1.0056834936545436,1.0311009810165783,0.012316881652849861,0.009483683288289352,59.294792426564584,64.63212287995248,0.6715935714712055,0.0,0.008588647078887623,0.014002387635573044,0.015180253315999724,0.012943228020842135,0.0034580813918891895
2010-05-03,6891.72021484375,156743900,0.0034580813918891895,0.0034580813918891895,0.024011473026098518,0.00014221700940941773,1.0095204486837697,1.0301207073701704,0.012367032595886313,0.00949889911911491,59.861476375419485,64.32150178068059,0.7368563033788438,1.3075218884971176,0.02347526904150654,0.03816977170948843,0.015989054404723816,-0.0037455206595385926,-0.0008183931649752285
2010-05-04,6886.080078125,170434500,-0.0008183931649752285,0.002636858156738864,-0.006251598237835498,-0.0006762925449942392,1.0077271812170816,1.0287807098651327,0.012370346564810786,0.009409121981156048,59.29644874048325,62.895203668008435,0.6988888668033785,1.4038888498312276,0.0,0.02430036353629239,0.01572327783528534,-0.02383846584506677,-0.009906973789117757
2010-05-05,6817.85986328125,152687500,-0.009906973789117757,-0.010717259154458425,-0.013644059631012007,-0.005040575499787425,1.0048425968970094,1.027064674422931,0.012660254686853238,0.00968385533401393,44.14632309543366,55.61891075837411,0.44280703496335677,1.2359631918322938,-0.07117159497746695,-0.036954980345725974,0.026186850484357913,-0.006586554728659322,0.0
2010-05-06,6817.85986328125,0,0.0,-0.009906973789117757,-0.007296238917023357,0.015379944558694847,1.0032522339283652,1.0252891210835682,0.010620073803374718,0.00968385533401393,44.079137712455086,49.28427772936266,0.4393828357595339,0.0,-0.033652085204663784,-0.07346798470295834,0.02781706286341239,-0.032353496411350324,-0.008380877516306118
2010-05-10,6760.72021484375,190873200,-0.008380877516306118,-0.008380877516306118,-0.015615967548636256,0.004546738709477527,1.0004399957458798,1.0233111281444052,0.011066797092925415,0.009869054585750383,39.29242100234595,39.20145336997393,0.240785907159086,1.4981914392357256,0.0036327309141377384,-0.07802069804656775,0.02744841981888735,0.02799269190380027,-0.010488550627240967
2010-05-11,6689.81005859375,147013300,-0.010488550627240967,-0.018781524885416623,-0.02929749757036204,-0.005989500616906618,0.9950364294398991,1.0213687015211592,0.011604276796003881,0.010032472780078404,35.18323951299358,25.19841380498292,0.032031791407461756,1.1406694503207746,0.004618011788613874,-0.09500791933532482,0.02761374479602755,-0.003397292018489928,0.00028100690393828565
2010-05-12,6691.68994140625,122092700,0.00028100690393828565,-0.010210491078441297,-0.028229433075614208,-0.034304552239379116,0.989946569251038,1.0196496485977624,0.004916099148150845,0.010013351765868919,37.4756464349425,14.090172161557348,0.0824262776973945,0.9391247334131984,0.00882096040894842,-0.0870250200213698,0.027283632573906,0.013739523915341278,0.0
2010-05-13,6691.68994140625,0,0.0,0.00028100690393828565,-0.01850579571963773,-0.031897361170331706,0.9868510770336132,1.018086149279953,0.005033067183130534,0.010013351765868919,47.72719122337874,5.226562074411049,0.118457039961456,0.0,-0.013423600724830065,-0.030262679839355155,0.02731806501497646,-0.012145144968583543,-0.029530636507602792
2010-05-17,6494.080078125,126677400,-0.029530636507602792,-0.029530636507602792,-0.04748994430055997,-0.05443968523781029,0.9801518308081306,1.0149318150694517,0.009754758275110771,0.011161065310240782,32.79238808520333,-17.541173521422934,-0.19787137373807578,0.9870487707394653,-0.06253903505254865,-0.0592509488718761,0.032133709129248046,-0.01771150214074446,0.009702646851745156
2010-05-18,6557.08984375,122220200,0.009702646851745156,-0.020114514993198274,-0.030119626995754323,-0.04526524742664784,0.976508932032006,1.0120538139357593,0.010794050971085087,0.011496008652125205,38.44722902501428,-30.152823542131955,0.028893157837737604,0.9879122801288504,-0.008921413882267748,-0.07101850032885815,0.03128240819107912,-0.014195906037184347,-0.02379558445504182
2010-05-19,6401.06005859375,151091200,-0.02379558445504182,-0.014323817755894863,-0.04316266044490624,-0.07119560007575332,0.971502665302435,1.00866055677845,0.01192378328360747,0.012414178099534585,12.56196768684417,-52.13694447062608,-0.11836966029577643,1.2368988329740578,-0.009942198854432482,-0.08448248978553052,0.028375405898719265,-0.005130263873571406,0.0
2010-05-20,6401.06005859375,0,0.0,-0.02379558445504182,-0.043431462807947185,-0.0704348503108485,0.9664041790714951,1.0052194943858674,0.011975860042400517,0.012414178099534585,12.876386434873638,-68.7668176257639,-0.015527443412456685,0.0,-0.02510525230320948,-0.11527094780948988,0.02768269571705278,-0.03897590341661106,-0.03496453033482694
2010-05-24,6177.25,178087400,-0.03496453033482694,-0.03496453033482694,-0.07687743244393974,-0.0939605501033196,0.9559192964149797,1.001043162731217,0.014873347236741696,0.014261561856068925,10.211946808815838,-98.86604693569188,-0.1493919167148688,1.4708992025774685,-0.009326255611067369,-0.11159658436266506,0.021356587132598043,0.0019224317691077797,-0.06749280373548094
2010-05-25,5760.330078125,218560000,-0.06749280373548094,-0.10009747988671613,-0.11298751958288933,-0.1551116928717995,0.9407189304259732,0.9960148784979735,0.023043330169090655,0.019764446081086618,6.8984596325690575,-154.57995487012977,-0.26636093391673743,1.8327748119248601,-0.022762331865485153,-0.07390140526135658,0.020538215970646884,0.00035393738571354305,0.0177038431974621
2010-05-26,5862.31005859375,203535900,0.0177038431974621,-0.05098384255230892,-0.10595855809700261,-0.13288675284586726,0.9258730041829245,0.9911872000594337,0.025414720082166904,0.02045203403961997,12.24147750677895,-188.33370247515722,-0.04999024980463971,1.6886462387020142,0.03148806205489252,-0.03614137351036917,0.02460551112460211,-0.0056609945338124135,0.0
2010-05-27,5862.31005859375,0,0.0,0.0177038431974621,-0.08416574677762956,-0.12369558967328098,0.91558281336235,0.9864038176517519,0.0257830082826395,0.02045203403961997,12.292338011329477,-212.63269330558978,0.03305611154761046,0.0,0.0407026189753279,0.01316326758808839,0.029300986005057265,0.032876173067238,0.044045770073007695
2010-05-31,6120.52001953125,125849700,0.044045770073007695,0.044045770073007695,-0.043827121835212424,-0.08535510863119422,0.9126596607974059,0.9813845299105953,0.031362585318593414,0.02199641041811679,27.468811508488685,-208.64925398620744,0.232685351733248,1.0591466430525915,-0.008572287538846979,0.03034521737615936,0.028762125533814062,-0.01237468831159061,-0.025242953132572632
2010-06-01,5966.02001953125,105214700,-0.025242953132572632,0.017690971630794028,-0.03419482463373669,-0.10844344675696393,0.9128031409034629,0.9757751297988299,0.03162319410804216,0.022392637521738246,24.97531338092213,-215.4753427931155,0.16932813150163142,0.9000131048235331,-0.017697887300788695,0.021638344178001034,0.02886936699734607,-0.01716532127985071,0.005926876404284798
2010-06-02,6001.3798828125,108373100,0.005926876404284798,-0.01946568859158382,0.04184652640009179,-0.07586912840390392,0.926439264390368,0.9708656887987637,0.031295419548577286,0.022581511676632762,27.40353417188571,-215.54712877275233,0.22195001250638738,0.9508686441542357,0.01430340982839362,0.06038816339255404,0.022677040394553483,0.025842707133391096,0.0
2010-06-03,6001.3798828125,0,0.0,0.005926876404284798,0.02372270023740608,-0.0847494809709195,0.9370696828870194,0.9658701169706959,0.030853143851358712,0.022581511676632762,28.611001967617,-213.14699381351966,0.2481343321875909,0.0,0.022508524231991567,0.05115703802095162,0.023701900534232517,0.004051376711240895,-0.002199445342404127
2010-06-07,5988.18017578125,151518400,-0.002199445342404127,-0.002199445342404127,0.02147107811245541,-0.06450179798862965,0.9477051652312274,0.9607215967396071,0.030406965163598112,0.022485762585589847,28.295161745175122,-209.8904887076278,0.2634454324772247,1.3324813523632535,-0.044026086235120054,-0.034422812726475294,0.02765987027543514,-0.047477841043489066,0.001958855633000356
2010-06-08,5999.91015625,98368600,0.001958855633000356,-0.0002448981053022603,-0.019705819586631645,-0.06266929206595806,0.950540174294498,0.95565272665369,0.03045777121771199,0.022532899943433035,28.810426102227567,-204.01145647949215,0.2922763174901135,0.8933815217064057,0.0,-0.026074039350237777,0.026426294458502923,0.010976067492112662,0.018511914566428977
2010-06-09,6110.97998046875,179161200,0.018511914566428977,0.020507032367555356,0.02429759881176019,-0.010728077952365522,0.9605258252545567,0.9516419804123,0.029491669385192546,0.023200816671588218,37.608506060166704,-188.22018933766776,0.3867696242042015,1.607809616370903,0.0,-0.00852706305032036,0.02619822005130265,-0.005941674758709992,0.0
2010-06-10,6110.97998046875,0,0.0,0.018511914566428977,0.018262482928323998,0.06087323080240692,0.9694900288189107,0.9477220338195051,0.017977294656253178,0.023200816671588218,34.95727235936069,-173.70315451899933,0.40580241597662553,0.0,0.044389024000474064,0.020881368346133522,0.02781749909665981,0.029506792849203878,0.037481681402911526
2010-06-14,6340.02978515625,154124500,0.037481681402911526,0.037481681402911526,0.056428672897981036,0.08149001362734043,0.983677280759779,0.9454849632614902,0.020332950847312778,0.02506156237167103,48.038657543549995,-142.07810687096662,0.607570286415358,1.4063171011041027,-0.0011954305510786245,-0.0027848654511166693,0.026688738099032286,0.002567111212545603,-0.0025362009941021224
2010-06-15,6323.9501953125,170786500,-0.0025362009941021224,0.03485041933117472,0.05607213037597747,0.07874713757966734,0.9974261735688142,0.9437073110380672,0.020459915161973676,0.02499791734400393,47.54725373990182,-116.9642264861568,0.6173983543653883,1.5416298924722933,0.013297872880078332,0.0570120796107092,0.023879167761109345,0.023494191121040897,0.003556281343015666
2010-06-16,6346.43994140625,166290300,0.003556281343015666,0.0010110609046360963,0.05775582902608578,0.03691188349258967,1.0114362387810245,0.9420707219859595,0.01601163929850243,0.0250278568138737,56.172164597706065,-94.16112989814428,0.6666755865778557,1.4716873277630451,0.025459350644383427,0.08392292078086738,0.024572380453468136,-0.0005559347650669899,0.0
2010-06-17,6346.43994140625,0,0.0,0.003556281343015666,0.03853063857025418,0.06376443937995524,1.021917852683747,0.9405634412246471,0.012549107436650058,0.0250278568138737,80.72922560036208,-75.22239462379639,0.704606218773162,0.0,0.006910684921234811,0.09141357056528854,0.023160005094351822,0.0012830081640498037,0.016424993435280477
2010-06-21,6450.68017578125,156146200,0.016424993435280477,0.016424993435280477,0.05558849749110828,0.07486616440587479,1.0333137049201637,0.9411125230091104,0.01294992950009452,0.02450458428380547,80.77479054952083,-51.2116586082966,0.824972388953899,1.3641226317994901,0.0017793516663118236,0.04688535976055319,0.023129771847406822,-0.0025447903222277635,-0.013507160286891362
2010-06-22,6363.5498046875,174777100,-0.013507160286891362,0.0026959781293476315,0.003709764832070084,0.06034777483628839,1.0357057676071668,0.9407648276122879,0.014419295512151292,0.024568115250736076,74.02738994984048,-38.76679066507586,0.7556383004622996,1.4926191074812902,-0.009895950042081658,0.037766011735876015,0.022971356717203358,-0.016070691127224812,-0.0031554070385304556
2010-06-23,6343.47021484375,151168700,-0.0031554070385304556,-0.01661994673678202,0.0030866814140502186,0.05933188859270544,1.036826612195244,0.9415535699520482,0.014482498409642778,0.023996141065246702,63.849064661442505,-30.176541857608754,0.7390444092061852,1.290957587148179,-0.022680731057100334,0.0009186312024627163,0.01862778897497595,-0.0029854738442266493,0.0
2010-06-24,6343.47021484375,0,0.0,-0.0031554070385304556,-0.00046793581754778213,0.05726086718746437,1.0372160596768392,0.942474367171767,0.014554398630380246,0.023996141065246702,79.01549308674116,-23.10239772802379,0.7464646841561022,0.0,0.002622323147235983,-0.021371873329788404,0.01855528380869581,-0.01680350261882635,-0.00644602013312312
2010-06-28,6302.580078125,98299900,-0.00644602013312312,-0.00644602013312312,-0.006910939626970092,0.031353416026336456,1.0347317451874019,0.9448816899873991,0.014245653805059539,0.022628343342213548,72.9587674296042,-20.558593174112502,0.6862973440461853,0.8690743084928716,0.014646202423288068,-0.01385363450759225,0.01860102086822583,0.000819608016128015,-0.02645269283010032
2010-06-29,6135.85986328125,131370700,-0.02645269283010032,-0.032728198372665274,-0.04880420419570275,0.004071340912917165,1.021369371243367,0.9497097358998494,0.01707679899954512,0.01729971717135935,58.173294073586504,-31.630916224263274,0.4598132856486725,1.208014490211544,-0.027709679056067138,-0.042882482447407555,0.01659276390035332,-0.03101701864061035,-0.0068613199444448325
2010-06-30,6093.759765625,106756200,-0.0068613199444448325,-0.03313251238564563,-0.042396154244564555,-0.03884366917452586,1.0107215713874584,0.9535823549190033,0.011144051340461729,0.017094329953126895,56.1990441705585,-43.3037592677656,0.3799652400820547,1.0273881441385642,-0.005699897816277999,-0.038826226854823176,0.016699376461933056,-0.0101129704925228,0.0
2010-07-01,6093.759765625,0,0.0,-0.0068613199444448325,-0.03936495967687004,-0.036399785352219216,1.000762452413783,0.957336218155247,0.011207162113499636,0.017094329953126895,55.58728660032604,-51.95565898255791,0.35058756308895134,0.0,-0.03559533025329975,-0.051527474474237445,0.019288853020040766,-0.0032404516759250157,-0.010410640367563562
2010-07-05,6030.31982421875,84498500,-0.010410640367563562,-0.010410640367563562,-0.04936578560615401,-0.049810621404455246,0.9913655481300495,0.9588474817204906,0.011079693745657732,0.01413879513308879,44.90923076354143,-63.202861674902124,0.2631692150779387,0.829695943932375,-0.009538220167842448,-0.06303124908960078,0.016047614614571618,-0.004662369010297374,0.015821740642480986
2010-07-06,6125.72998046875,119661500,0.015821740642480986,0.005246385823099553,-0.028059952505809727,-0.034776971495076525,0.984375548737043,0.9620222191113608,0.012865287030173556,0.01333810179063064,50.83086432113258,-63.68344548884761,0.39233935623577476,1.1666886202095899,-0.002791410654254922,-0.07913390487750294,0.015286545445098835,0.00535903441522545,-0.011316173654367545
2010-07-07,6056.41015625,82661000,-0.011316173654367545,0.0043265254234885475,-0.012948422682646288,-0.06112068941373294,0.9813735662635396,0.9649282151979177,0.010949706356774214,0.013585464727582616,30.51795116381875,-68.86402054584232,0.27181227425308596,0.8161674234752326,0.028831424436316366,-0.02558324818023172,0.019354183379355152,0.03133081639370272,0.0
2010-07-08,6056.41015625,0,0.0,-0.011316173654367545,-0.006129156844299932,-0.04826545840990448,0.9797327231037635,0.9678512421978891,0.010784509891185021,0.013585464727582616,31.207333201628742,-72.13810048456071,0.26225573478144115,0.0,0.016324267628483158,-0.003999507308544814,0.020620019615215368,0.00941267817151159,0.026466179622442798
2010-07-12,6216.7001953125,89834300,0.026466179622442798,0.026466179622442798,0.020174807412167706,-0.019984332744971023,0.9818896608035048,0.9716808695745336,0.01467703166400797,0.014743610011560965,42.36484230380863,-61.09450643173659,0.5126737068949849,0.914853731228982,-0.004550881301794707,0.02806201978791245,0.01958145550432071,0.007942069609904179,-4.869695585885125e-06
2010-07-13,6216.669921875,90017600,-4.869695585885125e-06,0.02646118104461892,0.030902191440632665,-0.019989105122939943,0.9861704578967705,0.9754345734376472,0.014676960966666576,0.014750273102513981,42.363332825695295,-51.74829921235505,0.49290019530456486,0.9206351836221159,0.03065750564869596,0.0697836691349416,0.022203246356540623,0.015378879091830777,-0.00674471831815604
2010-07-14,6174.740234375,108163900,-0.00674471831815604,-0.006749555169016874,0.008000720577386433,-0.020283731767836932,0.9872402775358595,0.9780130657946253,0.014687494865072747,0.014326348450389673,32.47645076847799,-47.180866357141895,0.4057872732285734,1.147897418220697,0.0015654939960696446,0.0744576616102306,0.021652950924688375,-0.0001551316306374062,0.0
2010-07-15,6174.740234375,0,0.0,-0.00674471831815604,0.019537989513951137,0.006336580684709103,0.9905355060310241,0.9801771189481253,0.011902202384756436,0.014326348450389673,36.51764607434991,-43.06471963175045,0.3979482261498243,0.0,0.0,0.04434763177933854,0.019499821500560243,0.0011961033180916125,-0.0070351833500080785
2010-07-19,6131.2998046875,79148200,-0.0070351833500080785,-0.0070351833500080785,0.01236535282542195,0.006160406794219808,0.9946079370405162,0.9803825367250942,0.011914587427173084,0.01147077810389952,35.33865587671818,-42.81438573784999,0.33162132955386786,0.8747684408199337,-0.01497973097264993,0.012180480166790852,0.020113896132815473,-0.023009978219542204,-0.010218045820537536
2010-07-20,6068.64990234375,97802700,-0.010218045820537536,-0.017181343344719435,-0.023814932088953356,-0.004120586345214172,0.991881468972378,0.980414913178668,0.01240713207280207,0.011630914812402518,32.522699325541254,-47.12805497389127,0.23588454799745756,1.1263719937754118,0.007934388420109073,0.024875600454460356,0.015496137840134152,0.011416551196032687,0.003509889895036311
2010-07-21,6089.9501953125,102647500,0.003509889895036311,-0.006744020141273732,-0.02038385955101185,0.009888425959476477,0.9898423695755917,0.9809910270023395,0.011923712148691156,0.011629754188897438,36.13218603110709,-48.271469836828146,0.2991541296016082,1.2271407342939495,-0.01115190842964997,-0.016699266194596385,0.015675709636435407,-0.012819816608358736,0.0
2010-07-22,6089.9501953125,0,0.0,0.003509889895036311,-0.01373175807307181,-0.005840901455064107,0.9891522058094391,0.9815164752786185,0.01073608976147533,0.011629754188897438,46.17362448997531,-48.61720547204277,0.31938508417934336,0.0,0.03250626056734873,0.013677258013175209,0.017543162804826217,0.022513373250030444,0.02089997144052491
2010-07-26,6217.22998046875,115294800,0.02089997144052491,0.02089997144052491,0.006881220015897638,0.026553654734362775,0.992402770948596,0.9816918756518024,0.011910608229465292,0.012038683098080497,59.011236115219184,-38.180665567258984,0.6223020990722464,1.4128376488095784,-0.004112049551260766,0.009508966899238747,0.01640159759148539,0.019512252290764476,0.009283911810416656
2010-07-27,6274.9501953125,122009900,0.009283911810416656,0.030377916742635458,0.02342902731899965,0.03608408833357735,0.9977788344461321,0.9828424288113199,0.012038999055385408,0.011947799637434805,62.19627470623345,-24.964320405693798,0.791575258639757,1.5450790250126731,-0.017677454794606806,0.006744174666920344,0.017384680469447154,-0.0010493573466290318,-0.0012972432394492417
2010-07-28,6266.81005859375,93401600,-0.0012972432394492417,0.007974625079135711,0.032653087497017896,0.00806052434682858,1.004835756919509,0.9841930583199225,0.00900216063295433,0.01193437114557664,67.19902103802356,-14.974495981397013,0.7997662542239172,1.2277017075079706,-0.0009194758616791754,-0.0020992345781531974,0.01726974054224728,-0.006921964711350426,0.0
2010-07-29,6266.81005859375,0,0.0,-0.0012972432394492417,0.029041265956063267,0.00806543331861942,1.0112092464541687,0.9855312911702024,0.009002110021193964,0.01193437114557664,61.913522928002294,-6.977060936930684,0.8358190847967463,0.0,0.02011568272952191,0.029454604091934566,0.015592263438671336,-0.004158621107493432,0.010474250233376114
2010-08-02,6332.4501953125,126323200,0.010474250233376114,0.010474250233376114,0.03981970167615745,0.02554114909312677,1.0188428312857631,0.9873054008840736,0.009036889110500662,0.0120923676607786,73.45600231020856,4.60449663885538,1.0088822528602466,1.6304063599725245,0.04162912114169326,0.03855050130769322,0.020143024676237044,0.02208741968679484,-0.004911226570604721
2010-08-03,6301.35009765625,124191900,-0.004911226570604721,0.005511582246718216,0.013530160127864121,0.020504484152451985,1.0202045583495338,0.990273291308486,0.00932058137399468,0.010428408767692857,69.76849396151732,11.144974167090368,0.8711443728497452,1.610358783329599,0.023014113058338337,0.06683871361517135,0.020770761081518985,-0.004796355216742376,-0.0001444382927300314
2010-08-04,6300.43994140625,82199200,-0.0001444382927300314,-0.005054955494153801,0.0040621431725134105,0.027586342554875465,1.0193226962138575,0.9934026912853658,0.008813509546587004,0.010255661456261844,59.09935492360212,16.069666613233494,0.8292712508644969,1.083096299398138,-0.005805555819567987,0.0797320361725311,0.01984274332218697,0.006051112519185553,0.0
2010-08-05,6300.43994140625,0,0.0,-0.0001444382927300314,0.005366347870458199,0.03819466319402953,1.01870701992747,0.996313698654957,0.007658362345084677,0.010255661456261844,59.10324342279109,19.74491378199764,0.7961647683990495,0.0,-0.007177571287041773,0.0729687513792292,0.0204609401797097,-0.001268524584838171,0.002734726563381029
2010-08-09,6317.669921875,68071000,0.002734726563381029,0.002734726563381029,0.008115749927908755,0.03739270753606139,1.0179868510320755,0.9998331040235108,0.007665336963735951,0.00985063558693338,66.4131870695127,23.773839050964853,0.8124023538923775,0.9067499260537449,-0.0075971417956758325,0.0438201016413573,0.02013805784349599,0.001758716271573535,-0.008493662523298529
2010-08-10,6264.009765625,65547200,-0.008493662523298529,-0.00578216380444041,-0.01080789071790289,0.028581443974119214,1.0146470470818727,1.0023310911125007,0.008541828844002694,0.00960115700412332,59.12643343070911,22.378895226925124,0.6539203023091292,0.9057771844948643,-0.017162605584784774,-0.015095288608139579,0.019367587150764174,-0.0059674054882985494,-0.012139117534351929
2010-08-11,6187.97021484375,56598300,-0.012139117534351929,-0.020529674489982996,-0.01799295088439401,-0.004706238263168405,1.0099226193872237,1.0043866764413927,0.007044978254771825,0.009659029410817074,55.431629727597176,14.965127265690171,0.43026059157852675,0.7964573189836308,-0.02462310454829819,-0.060957920862656834,0.0211422735422573,-0.028178764954173263,0.0
2010-08-12,6187.97021484375,0,0.0,-0.012139117534351929,-0.01785109097276738,-0.013861461487570947,1.0052374559272381,1.006651632827633,0.006178216177030095,0.009659029410817074,62.997274682631364,8.986076842890725,0.40300344088883217,0.0,-0.027305548212880115,-0.08126521354230576,0.022246352445550205,-0.0053787488495717906,-0.004836832554470538
2010-08-16,6158.0400390625,40898500,-0.004836832554470538,-0.004836832554470538,-0.02260158078928798,-0.017356520863767377,1.0011301246138509,1.0069690951315362,0.006273751810245553,0.007666193593325239,57.279994320009024,1.8116378243257714,0.3213012041061814,0.5960509809879725,-0.00887179818230066,-0.08283301171024637,0.022401303217202195,-0.0039036004890428133,0.0006040439066496983
